"","compID","mean_within_dist","n_pairs","numPred","behaviorSpaceRun","tick"
"496",1,2.78872566143891,184,1,"2",4300
"497",1,2.76397039889056,185,1,"2",4350
"498",1,2.83022251232952,182,1,"2",4400
"499",1,2.45348356177318,177,1,"2",4450
"500",1,1.66391794701656,78,1,"2",4500
"501",2,2.10803078572892,10,1,"2",4500
"502",3,0.656947220102193,1,1,"2",4500
"503",1,2.57997477473217,168,1,"2",4550
"504",1,2.66917806318819,165,1,"2",4600
"505",1,2.52903944041202,168,1,"2",4650
"506",1,3.04541883764221,87,1,"2",4700
"507",1,3.01455490928174,152,1,"2",4750
"508",1,2.13937895497441,190,1,"2",4800
"509",1,2.92019205351324,178,1,"2",4850
"510",1,2.75387918833423,182,1,"2",4900
"511",1,2.75658874922713,188,1,"2",4950
"512",1,3.27922436290522,32,1,"2",5000
"513",2,2.25073756787559,55,1,"2",5000
"514",1,3.16567647078906,93,1,"2",5050
"515",2,1.87363598923026,10,1,"2",5050
"516",1,3.13807353595496,123,1,"2",5100
"517",1,2.59903602903588,68,1,"2",5150
"518",2,3.3103570584408,12,1,"2",5150
"519",1,2.88583866030376,76,1,"2",5200
"520",2,0.620414441977296,6,1,"2",5200
"521",1,2.89421268265234,72,1,"2",5250
"522",2,0.566182648107042,6,1,"2",5250
"523",1,3.16542972277463,101,1,"2",5300
"524",1,3.06747706484649,102,1,"2",5350
"525",1,3.07669145257541,81,1,"2",5400
"526",2,0.362358303340769,1,1,"2",5400
"527",1,3.13088016106679,88,1,"2",5450
"528",2,0.362381815217044,1,1,"2",5450
"529",1,2.60015722652668,84,1,"2",5500
"530",2,0.498600892498196,1,1,"2",5500
"531",1,1.87938042303988,36,1,"2",5550
"532",2,2.53501510644815,50,1,"2",5550
"533",1,1.72826297610003,36,1,"2",5600
"534",2,2.37983949072659,50,1,"2",5600
"535",1,2.17302825401294,55,1,"2",5650
"536",2,3.63035705777475,3,1,"2",5650
"537",3,0.847946564882056,3,1,"2",5650
"538",1,2.09669966508412,87,1,"2",5700
"539",1,2.24161008923475,92,1,"2",5750
"540",1,1.22807920056507,28,1,"2",5800
"541",2,2.70184847914882,42,1,"2",5800
"542",1,2.33351490915696,79,1,"2",5850
"543",2,1.59489503729869,1,1,"2",5850
"544",1,2.19885614201792,76,1,"2",5900
"545",2,1.53736659258617,1,1,"2",5900
"546",1,2.79143870398131,142,1,"2",5950
"547",2,1.41201813727728,1,1,"2",5950
"548",1,2.44128710394681,152,1,"2",6000
"549",2,1.55221719163267,1,1,"2",6000
"550",1,2.49750705263025,151,1,"2",6050
"551",2,0.307175015260031,1,1,"2",6050
"552",1,2.27437950652374,147,1,"2",6100
"553",2,0.976162978195751,1,1,"2",6100
"554",1,2.67890952880543,175,1,"2",6150
"555",1,2.77939419697126,176,1,"2",6200
"556",1,2.73171351844736,175,1,"2",6250
"557",1,2.81330299993038,175,1,"2",6300
"558",1,1.95289700873582,78,1,"2",6350
"559",2,2.4003216748782,6,1,"2",6350
"560",3,0.663480754317607,3,1,"2",6350
"561",1,2.11108433770593,120,1,"2",6400
"562",2,0.926530001353732,6,1,"2",6400
"563",1,2.18805018114693,120,1,"2",6450
"564",2,0.935654341587786,6,1,"2",6450
"565",1,2.72384599453213,146,1,"2",6500
"566",1,2.70452938090304,36,1,"2",6550
"567",2,2.06886924006154,54,1,"2",6550
"568",1,2.92914039238281,34,1,"2",6600
"569",2,2.1419701629904,55,1,"2",6600
"570",1,2.51336703109343,120,1,"2",6650
"571",2,2.668583311422,1,1,"2",6650
"572",1,2.11893208042985,120,1,"2",6700
"573",2,0.324070069583724,1,1,"2",6700
"574",1,3.10783986646884,74,1,"2",6750
"575",2,3.30764525096093,6,1,"2",6750
"576",1,2.59730815819094,113,1,"2",6800
"577",2,1.63782366877512,1,1,"2",6800
"578",3,0.441767008727452,1,1,"2",6800
"579",1,2.8203678942516,114,1,"2",6850
"580",2,0.650602466948904,1,1,"2",6850
"581",3,0.441697837893735,1,1,"2",6850
"582",1,2.88342416713179,137,1,"2",6900
"583",2,3.23151194489514,1,1,"2",6900
"584",1,3.09816712416433,33,1,"2",6950
"585",2,2.68490583434437,51,1,"2",6950
"586",1,2.4499822243014,21,1,"2",7000
"587",2,2.55571830817804,51,1,"2",7000
"588",3,0.829645544796089,1,1,"2",7000
"589",1,2.5888005078277,36,1,"2",7050
"590",2,2.50662070843141,51,1,"2",7050
"591",1,2.1406413620271,28,1,"2",7100
"592",2,2.59510492601137,36,1,"2",7100
"593",3,0.500066095631368,1,1,"2",7100
"594",1,3.40707102164787,128,1,"2",7150
"595",1,2.95330148114443,183,1,"2",7200
"596",1,2.7508860857707,184,1,"2",7250
"597",1,2.78717211294291,184,1,"2",7300
"598",1,2.71744060438833,183,1,"2",7350
"599",1,2.73487660643581,183,1,"2",7400
"600",1,1.5623836851055,28,1,"2",7450
"601",2,2.60206511699212,54,1,"2",7450
"602",1,3.16510532142953,101,1,"2",7500
"603",1,2.93385187220742,131,1,"2",7550
"604",1,2.7168597092656,131,1,"2",7600
"605",1,1.54002678722033,28,1,"2",7650
"606",2,1.88214424658679,55,1,"2",7650
"607",1,2.94411283417753,183,1,"2",7700
