"","compID","mean_within_dist","n_pairs","numPred","behaviorSpaceRun","tick"
"252",2,3.16538706601792,6,1,"1",6150
"253",3,1.91252955532718,1,1,"1",6150
"254",1,2.70615776970661,86,1,"1",6200
"255",2,0.860388314204287,6,1,"1",6200
"256",1,2.46935428716793,21,1,"1",6250
"257",2,2.03583390891153,40,1,"1",6250
"258",1,1.64140636662697,21,1,"1",6300
"259",2,1.60517548773226,10,1,"1",6300
"260",3,1.02708110869998,10,1,"1",6300
"261",1,4.01897442540208,18,1,"1",6350
"262",2,1.60642717896863,45,1,"1",6350
"263",1,2.5577163248442,20,1,"1",6400
"264",2,1.70596972864178,45,1,"1",6400
"265",1,2.69558788876148,14,1,"1",6450
"266",2,1.63755443666275,45,1,"1",6450
"267",1,1.76049120258689,15,1,"1",6500
"268",2,1.66655867819504,47,1,"1",6500
"269",1,1.60379451581757,15,1,"1",6550
"270",2,2.40027644008604,55,1,"1",6550
"271",1,1.59633974137727,15,1,"1",6600
"272",2,1.5282755551094,55,1,"1",6600
"273",1,1.89617468516532,16,1,"1",6650
"274",2,2.83832969227506,32,1,"1",6650
"275",1,1.37561088729541,15,1,"1",6700
"276",2,1.99129760824064,45,1,"1",6700
"277",3,3.18789643809205,1,1,"1",6700
"278",1,1.15943485214378,15,1,"1",6750
"279",2,2.02890708233867,45,1,"1",6750
"280",3,3.01106214648585,1,1,"1",6750
"281",1,3.0269718943525,59,1,"1",6800
"282",2,2.94997509481012,1,1,"1",6800
"283",1,3.07441293857638,92,1,"1",6850
"284",2,2.89119491733089,1,1,"1",6850
"285",1,2.84075661492489,101,1,"1",6900
"286",2,2.84431296625389,1,1,"1",6900
"287",1,3.29202431884047,56,1,"1",6950
"288",2,2.78742126166821,1,1,"1",6950
"289",1,3.31629319861327,77,1,"1",7000
"290",1,2.91072392805155,90,1,"1",7050
"291",2,2.67481704981855,1,1,"1",7050
"292",1,2.29643214212713,106,1,"1",7100
"293",1,2.23937547151591,108,1,"1",7150
"294",2,2.55505838680841,1,1,"1",7150
"295",1,2.26462674690193,108,1,"1",7200
"296",1,2.34795139305795,109,1,"1",7250
"297",2,3.26333487009913,4,1,"1",7250
"298",1,2.64390157865823,115,1,"1",7300
"299",2,1.43585894133315,3,1,"1",7300
"300",1,2.64023223597576,116,1,"1",7350
"301",2,1.1239512627555,3,1,"1",7350
"302",1,3.03576308629517,75,1,"1",7400
"303",2,1.2319457386112,3,1,"1",7400
"304",1,2.74224056381179,107,1,"1",7450
"305",2,0.723525095556945,3,1,"1",7450
"306",1,2.62883196690856,119,1,"1",7500
"307",2,0.482353863880034,1,1,"1",7500
"308",1,2.50139077268086,120,1,"1",7550
"309",2,0.342724239150312,3,1,"1",7550
"310",1,2.27997962856238,119,1,"1",7600
"311",2,0.341537632495203,3,1,"1",7600
"312",1,2.18543429979183,120,1,"1",7650
"313",2,0.600206875115353,3,1,"1",7650
"314",1,2.22351418598105,105,1,"1",7700
"315",2,0.718207222784855,3,1,"1",7700
"316",1,2.49039722563011,116,1,"1",7750
"317",2,0.538210808301196,3,1,"1",7750
"318",1,2.32778972404753,117,1,"1",7800
"319",2,0.635443879950059,3,1,"1",7800
"320",1,2.25182218887617,109,1,"1",7850
"321",2,1.21526697713699,3,1,"1",7850
"322",1,2.47670334453231,102,1,"1",7900
"323",2,0.557475833592176,3,1,"1",7900
"324",1,2.70739143530667,106,1,"1",7950
"325",2,0.497427572328054,3,1,"1",7950
"326",1,2.45281087929161,100,1,"1",8000
"327",2,0.524812071183648,3,1,"1",8000
"328",1,2.23158101186552,92,1,"1",8050
"329",2,0.90288196552044,3,1,"1",8050
